,percent_time_idle,hourly_wage
1998,57.525083612,25.9241863684
2004,14.9092692496,50.4643662377
2005,33.4261184519,39.9106695562
2006,7.3113307778,53.9785441525
2007,5.54151998343,51.9068272863
2011,64.1666666667,22.0915172414
2012,21.0526315789,92.4540108893
2015,15.5552835577,50.1324171696
2017,5.81134892982,53.5639106778
2018,8.51930281805,56.0871982969
2019,8.16444968496,47.7116835296
2020,18.1211444539,50.3370750363
2021,60.7848753939,69.6569898952
2025,42.6900584795,32.6711433757
2029,6.09243697479,60.6410489713
2030,17.8106330336,51.1618627473
2032,32.8042328042,50.4532019704
2035,39.611933632,37.6864239285
2037,47.917832996,30.3760775398
2038,6.31578947368,52.2348892922
2039,72.2441586669,14.5789780712
2042,7.23783783784,55.3946225536
2043,22.2573130117,48.2518311169
2044,12.8130114005,49.9793603441
2047,8.10601853364,57.1603311408
2051,25.8064516129,40.2898331479
2055,11.3620051451,53.4956186393
2059,7.87615338623,56.8866286602
2061,11.3449399678,50.0263574461
2063,28.6432160804,61.192860856
2064,18.577481063,49.0286522549
2065,40.7779171895,35.0523255311
2066,51.5671232877,27.6560264525
2067,11.1167588578,55.3892907037
2068,6.07205392051,53.537568267
2069,14.8790632017,52.7817133015
2074,11.2068495392,51.3145388835
2075,32.0249028612,43.2706305802
2076,49.7005988024,35.0413380136
2078,23.879941278,43.7947595785
2081,44.1631504923,31.498559581
2082,11.4215899381,51.5307611309
2083,29.9086757991,56.517090222
2085,25.3664438275,43.6463889939
2086,47.8087649402,43.9472180245
2088,70.6517024507,14.6623965181
2089,18.0814940577,49.0852092969
2090,17.7660930529,51.424348316
2093,40.5140865524,34.3685975543
2094,19.5850104211,50.1309354942
2098,12.0214832591,52.710176965
2100,12.8342866792,48.9537539312
2102,52.3326572008,26.1042680283
2105,52.9829545455,34.5792554859
2106,32.4338821773,45.4029893957
2108,22.3188405797,44.6671784108
2110,49.0434782609,29.6921403298
2112,21.0501969119,46.2030872168
2113,6.19469026549,50.7630393653
2114,64.5320197044,20.7750840836
2117,55.2,44.0522151724
2119,9.59951412954,59.4654882912
2122,60.9676096761,93.2556304873
2124,67.3805601318,19.7356268818
2127,5.15761829915,66.5892605922
2129,57.9207920792,24.8226288836
2130,28.8839411457,49.8608340853
2131,18.3356613302,50.8771114067
2133,16.4419012104,48.1141444548
2135,10.4487877572,48.5801689056
2136,10.0097777948,59.0436523336
2137,12.1216024733,53.4269900989
2138,44.7067533108,39.2840338899
2139,17.2661870504,47.5404415778
2143,48.4535778518,31.9867912846
2144,6.10742467719,54.7408425271
2145,14.8102815177,53.3935373317
2148,55.4347826087,29.005862069
2149,71.9027860107,20.6047871144
2150,8.52707279023,54.3705338457
2151,11.7766927773,57.0978122197
2155,20.0,47.5996225045
2157,11.8374558304,59.2415706105
2160,19.8501310102,47.1728902985
2163,69.0582959641,17.951743015
2166,15.3271588736,56.478173677
2167,26.5563526961,42.5984007533
2169,5.51974897704,52.0843590968
2172,31.3312172757,42.2471072594
2177,74.0024092757,44.9773351541
2179,53.3084808947,27.3858765305
2183,6.75679738628,55.9142715651
2184,25.5555555556,43.3097931034
2185,9.66028324936,50.8818526534
2187,7.10288666581,56.2519220833
2190,43.2432432432,27.3831500466
2193,30.1492720683,40.8956853657
2194,88.379668883,16.061206935
2195,10.6544776459,51.325803492
2196,57.1428571429,51.3116453202
2197,7.01424024125,54.3823215348
2198,17.2103624282,58.3567827014
2201,20.5368212249,47.930109845
2202,9.66608435238,53.9605621197
2203,9.3561062776,53.8247114223
2204,13.4704079987,58.8312496872
2206,11.3756515953,54.4802732206
2212,21.9815843543,51.6698136131
2217,14.7292500141,49.9918354341
2220,19.140625,46.8082532328
2226,20.215352553,58.1150824992
2227,32.5833047063,48.0458782975
2228,47.4764304291,32.3401304874
2230,30.8184143223,43.2860393333
2232,19.5550780404,46.6233950637
2235,55.3842199949,33.2795575998
2238,45.6849728425,30.3401619046
2239,59.7012214503,23.2791454702
2242,24.071082391,46.3509442371
2244,18.2270277207,49.6067806061
2247,29.7376093294,45.5250346838
2249,10.6180858006,53.5183549248
2251,11.8991008543,54.440207263
2260,47.6099426386,36.7833427837
2267,68.682950982,22.3765842776
2270,16.6469709878,59.2153976932
2273,15.9918832737,51.2182886236
2276,50.3429453801,28.0274356304
2278,24.9729824459,44.8036153667
2281,27.0083910349,43.9045568316
2283,19.3708609272,47.9617378397
2284,7.60498021586,56.8539602917
2285,15.3177819151,51.5486916491
2286,13.3333333333,50.5351724138
2288,10.7807377995,53.6745384176
2289,45.5720789074,29.3489948197
2292,28.8343558282,57.5429828644
2294,60.1322011001,23.4394247439
2295,5.38841212362,57.549344778
2296,80.0543649543,12.8847386896
2297,68.8771729838,19.9048751486
2299,10.3896103896,38.912028661
2300,18.5260311021,47.3801776596
2301,22.2331691297,58.4463393919
2304,48.0109739369,29.7979281964
2305,9.17431192661,53.812094274
2309,8.99082568807,62.2061398292
2312,7.89346358547,11.8618465115
2314,14.4343302991,51.3931572575
2315,16.7352629899,50.1377560921
2316,22.0808632518,43.5350971687
2322,18.2926829268,58.7474179983
2323,24.2258861378,58.3600889852
2325,41.1990776326,39.749900607
2326,7.36572950298,70.8968068931
2331,5.73508837613,53.1555763626
2332,7.98392065961,56.3601814744
2333,16.3120567376,51.1676595745
2335,27.1626333271,40.2304883332
2340,46.6546577458,34.3922125402
2346,7.05186113825,52.1730616044
2347,23.9653512993,46.1228249975
2348,25.8329463664,39.7840884526
2355,6.70037926675,52.3976293648
2359,7.83803705932,55.5689811478
2361,7.64488286067,51.0034491262
2364,9.59128327744,57.0631393548
2367,29.5587830126,51.0506064715
2368,18.5569552159,50.5332607825
2369,66.9356410556,22.7666052367
2370,44.6748350613,33.3844219832
2373,49.8583569405,33.4981928299
2374,14.417137886,46.9874218176
2376,11.7356948229,53.7648313445
2377,9.38360221611,54.1462023788
2378,8.39590443686,54.5766948335
2379,31.8245800048,43.9449138199
2381,53.2047800109,40.1307385416
2385,11.0037799244,51.4152485916
2386,15.6746659913,48.6757118496
2391,73.1682837069,17.4837919663
2392,6.93492422165,53.0918902318
2395,17.0532915361,54.6967445682
2398,13.8342340619,54.1324141889
2402,28.2433108277,45.3011718447
2403,7.02358049799,53.995448799
2405,24.1379310345,45.7237003567
2406,20.765370138,46.0695746982
2407,9.42470007764,64.0022178407
2408,7.72112961812,54.1943577771
2410,24.212034384,46.8371860488
2412,19.557195572,47.196813844
2413,6.27134854488,54.8524624148
2414,8.49662487946,55.2077052506
2416,22.1623762376,45.1891075452
2418,36.4653243848,34.8840823883
2419,9.244418737,51.0262266361
2420,38.306789606,34.5912073301
2421,5.40131565121,55.8672086583
2422,23.2558139535,46.3833199679
2423,68.1511470985,18.2738573224
2425,16.1764317239,51.021972404
2428,29.3333333333,38.1366068966
2431,33.6879432624,37.5302054292
2436,31.2416555407,45.5978504254
2437,11.0465603441,53.9738396031
2443,12.4088240527,47.6327190523
2446,11.8577642516,61.2366270962
2447,46.1538461538,31.8684188284
2448,7.47186986388,57.4435297417
2451,5.61282932417,70.7762625904
2454,49.7200341653,29.0110710043
2456,16.2969985192,50.9891516161
2461,18.3032144571,45.2914518273
2463,5.33693946651,57.7883648811
2466,22.933787524,36.5179593725
2468,32.6685006878,46.0611345634
2469,12.3959571938,49.7036061339
2470,15.7744688578,51.788442296
2472,20.7908253008,49.0462446958
2473,24.7588424437,54.3650293824
2476,71.1678832117,21.8288849736
2485,8.41431302046,56.1957395382
2486,36.0829715388,43.7913887919
2487,9.78642971966,62.2072279234
2488,20.4024390244,54.8180487805
2489,7.74038129276,60.2956978174
2494,81.0309569142,12.2131117644
2496,5.67664025499,51.7251781956
2499,14.6826570581,57.0935565856
2500,16.8206304868,48.1010829182
2501,44.7052341598,27.4454944429
2502,12.4688048803,50.2887703944
2505,30.8201623238,41.72153368
2506,18.7978258364,48.8637448094
2507,16.6599010133,51.2761619471
2508,18.279482114,49.3042971567
2511,5.06038881354,58.1385724499
2512,10.0526852481,56.4326871235
2516,5.5498583671,61.9214190244
2519,48.9795918367,31.2185151302
2521,57.9807289485,25.8238880141
2523,14.2490358709,51.1915604774
2524,44.7306791569,38.0879205362
2526,80.9601658758,10.8895284006
2528,13.8426794745,45.2389356071
2530,61.8131868132,27.2264746748
2531,6.88863375431,63.1858648403
2533,51.0018214936,29.3813303184
2544,19.6293008171,52.6737373617
2548,48.3090705487,33.581743059
2549,14.5040323076,50.8862814349
2550,20.2411128284,46.1801161861
2552,12.5886646925,54.0945930864
2553,48.0952380952,32.4784901478
2555,5.16416700446,57.9166012049
2560,13.8907233743,44.465077724
2561,18.8015603077,51.8098651791
2562,9.49355157951,56.9291044796
2569,61.367466861,21.8667215383
2573,5.78926093108,60.1706830341
2576,7.91294009565,54.3648096782
2583,66.6666666667,24.0738535995
2590,6.40021102818,57.4966883669
2592,5.01618122977,64.5666220288
2595,52.9960053262,23.8607594472
2596,11.5662650602,57.5100722892
2597,47.7766478691,48.202631235
2599,31.3613039541,93.7865253911
2602,45.0768486301,30.5029125643
2605,8.33349246663,65.5692536034
2608,51.3527138296,32.2353936458
2610,72.2800899371,14.2867133863
2613,30.3728070175,38.5570961887
2616,8.11287667696,50.8207075363
2618,40.6460296097,34.9557562538
2619,17.5967716833,54.2932395332
2620,34.5323741007,38.1645249318
2622,17.3876679191,47.7158087537
2623,45.3730569948,29.1734750759
2624,6.78474932453,55.8288162215
2625,42.4731182796,34.6263904338
2626,8.11931444327,56.809630841
2627,14.3337974995,52.042145223
2631,8.45229508866,58.7749678908
2632,14.3794990936,50.0241974688
2634,50.803461063,32.7996095648
2635,6.79336475923,54.3984132046
2642,14.6729383794,48.6574230639
2644,9.60806501389,51.0268831431
2647,46.9696969697,31.6344111061
2648,51.9230769231,38.3351724138
2651,25.1785714286,40.5642857143
2653,29.2469561883,49.1058641516
2656,13.0109383995,44.6047579397
2657,11.4558472554,74.0541124187
2659,27.5695038833,45.5730308426
2660,21.635737987,38.0443779585
2662,5.95956085294,53.8088301749
2664,28.4405350925,53.1625182461
2669,18.0568541027,50.8494632075
2672,61.3861386139,23.3568180266
2673,32.270321853,44.1416476459
2674,68.2877406282,18.7982517556
2675,26.0892412095,48.5412932665
2677,18.2815405046,46.0149635939
2679,59.4129554656,26.0250314114
2681,22.7141083988,44.1942254741
2684,5.03427913727,57.5836288431
2685,47.9272454841,34.9034207195
2695,5.07943333032,56.0130976424
2697,14.8918760959,53.7355609746
2699,69.3811074919,19.8539009323
2701,11.847133758,55.1837302877
2708,15.2361905298,45.1746186849
2709,62.0,18.2298206897
2711,6.10947433711,58.0911800719
2712,20.7666506948,49.744751582
2714,9.89731699238,49.2337037841
2715,5.58654596166,58.3692109319
2716,6.06060606061,56.5479414838
2717,15.4506511309,48.0989600813
2718,25.5878060645,41.7370766538
2719,76.8856447689,13.6555751321
2720,57.5885328836,46.2765307903
2725,62.8787878788,22.3997648903
2727,69.5034802784,16.7013041043
2728,73.3435858003,18.3717137971
2732,13.562418228,53.2088348183
2735,51.2733215307,31.7436733084
2736,10.475557345,51.7757957193
2740,37.1681415929,36.0330668294
2741,20.1273209549,45.8216701729
2742,57.1733561059,28.0314526341
2744,7.14591845481,42.4933559678
2745,13.6452027151,49.3379841725
2746,47.7215766689,35.9304216654
2747,5.1724137931,99.7443995244
2749,10.3436637005,50.6324300875
2757,24.1805780871,45.6193200171
2758,71.585347201,14.7003196169
2760,14.0525562343,57.6901796009
2767,42.5531914894,38.7575028347
2770,18.6351421048,52.2684242992
2774,45.4248366013,35.7238404327
2777,19.238810428,45.3808964017
2781,9.63419451687,51.5760982746
2784,7.21851087089,57.020337833
2786,9.30714125812,57.720969871
2793,5.619099076,58.0369695188
2800,6.01034692635,57.7166348354
2801,56.4102564103,50.0306984969
2802,28.3385735562,40.5162542012
2806,45.4433497537,33.1792661797
2807,11.5524883577,59.7142591808
2808,14.1623729286,54.9141018684
2810,7.06487984329,57.392041832
2813,18.0446194226,48.49206082
2814,8.69134074139,64.0412260402
2815,45.1208178439,45.1978592488
2817,22.1672650581,46.2469193734
2818,10.8943089431,66.0212884777
2820,15.014560429,53.3044304136
2822,22.389495727,45.8366084375
2824,68.5483870968,23.3689655172
2826,11.9678936187,53.7986721344
2829,5.66416082872,56.0647690797
2832,9.58944138704,57.6582087372
2833,61.8349443587,23.4965646086
2834,7.99955007005,56.0145232876
2835,30.1618952666,56.5294657898
2836,15.6991748176,51.9457935034
2838,15.4337947797,48.7182893811
2840,8.88230940044,57.9678654381
2842,10.4160705088,59.0709488728
2843,12.2112497614,50.8952375025
2849,32.9896907216,42.281208674
2850,19.2249650675,48.491294027
2852,18.3286042427,46.7530855569
2853,18.4856847874,47.944868391
2854,19.2825391181,48.7796843577
2857,48.2187073627,33.5988541178
2859,5.15587529976,53.6157578765
2862,36.9866313381,41.1558217725
2863,30.4347826087,45.427826087
2864,54.4835414302,23.1313515206
2866,17.8899082569,53.2466497944
2867,19.3352274463,49.3920339803
2868,35.1354751741,39.4974711611
2873,17.7215189873,50.8531034483
2875,54.2474815817,24.6655779012
2877,39.4153225806,35.3667547275
2878,11.1633372503,54.0285157421
2879,19.0558905919,49.7212388974
2881,23.4264090631,44.5142409757
2884,66.1938309216,19.9254142921
2885,9.35895345994,59.4866456249
2886,17.8612059158,56.8983923738
2888,19.6218505369,45.4550759441
2889,62.5158831004,23.3378363931
2890,13.4246802169,57.8423559674
2894,11.6138840931,54.8204474308
2895,5.67203189049,55.4462295384
2897,8.47457627119,74.7609117475
2899,9.23508981386,51.0730206612
2900,59.1623036649,23.3750388157
2901,56.9444444444,31.3471264368
2902,11.4823614327,51.5878765378
2907,8.68904317818,53.710934722
2908,59.375,21.827816092
2909,6.56969824005,65.5901548488
2911,42.3463687151,39.8860812945
2916,9.92842529017,54.2466097963
2917,11.1790563008,52.8385992564
2921,8.23465128361,63.6960977939
2924,14.925472262,48.6642667641
2925,42.1922511035,30.0117501818
2929,55.9766763848,25.5704656393
2930,57.8746629842,27.2620594418
2932,8.79225175808,63.0202310567
2935,13.3333333333,78.7404137931
2941,17.6531251735,50.6232861817
2942,47.6426799007,34.4206554291
2944,8.09395086202,61.117711175
2947,5.55555555556,74.7508812261
2948,10.7653822523,65.2453623974
2949,32.6633165829,36.9862762086
2950,53.7142857143,37.9217261084
2951,9.8170064126,54.6820219003
2954,17.5,47.5160948276
2955,18.7166041825,48.578808868
2956,27.6218905473,44.3561502831
2957,6.89157785079,55.1722126276
2959,68.5940434666,26.7561041052
2960,17.3156115986,63.5002940891
2961,11.6827438371,54.8457796825
2963,15.8682070763,53.9841578285
2967,30.1070062461,41.0693812538
2969,35.6179775281,34.5566152654
2970,72.0465211181,16.1733411197
2971,42.8571428571,49.3747558058
2972,59.9942616679,34.2331477719
2976,9.77031196435,48.8573759058
2978,36.6812227074,32.561686493
2982,11.6363094573,54.2852485926
2988,5.35211267606,62.2844526469
2989,34.0584528672,45.0442507444
2991,28.0317279479,44.9603033739
2992,17.4752960028,48.0160610516
2993,17.3684210526,53.3713176044
2995,6.22059982578,56.5993268517
2997,22.9191438763,80.9420640453
3002,57.0247933884,21.3367797093
3003,45.1675257732,39.0363162105
3005,68.3825971438,23.4089258924
3006,10.3581385374,50.0694501724
3007,41.1745281821,34.5733707862
3009,50.7352941176,45.5270993915
3017,34.8122866894,38.6247193127
3021,11.2456646678,57.5477132476
3022,6.54723001807,63.2062403307
3023,8.72872528502,59.7123935667
3024,16.723372082,55.4338101151
3026,8.38287752675,60.1554996105
3027,8.50920184037,52.930813749
3028,53.0303030303,28.1091170324
3031,13.0487635454,56.473143881
3032,14.5661051183,51.9459908235
3033,6.06301216471,53.2722890044
3035,9.08203866127,57.4679605349
3038,27.7652064597,42.5200684253
3039,10.9197247386,56.7364892671
3043,7.17192268566,53.9357673554
3046,16.7575781812,47.8723142308
3049,5.12242090784,59.4865257723
3053,30.2293241637,42.1616681735
3058,23.1160763072,49.4745305346
3064,58.5356742622,30.5007406644
3067,8.38742440331,57.2823682799
3068,6.98772071682,53.2220574494
3070,8.08765568343,56.6944919693
3071,12.0058076126,50.8649807635
3072,50.8170193864,31.0999843544
3073,15.3351806458,52.1066021822
3077,18.5346379135,69.1203201044
3079,20.1176106469,45.9292232117
3081,76.6504691689,21.1862346307
3082,45.1339915374,18.7257429113
3084,11.6393774915,52.3446132388
3085,36.866359447,30.3753122517
3089,6.15384615385,50.5657241379
3091,38.1591897641,35.4477109478
3092,6.37972435117,56.4919461588
3095,37.5965002573,49.1085594619
3096,45.1117982873,41.0011834846
3100,19.3603133159,49.2028306473
3104,34.7509113001,43.3633768084
3114,50.0,27.8215488977
3118,59.9643916914,44.7444674102
3122,34.091396696,46.6602549401
3126,5.96616206589,62.3609641662
3127,15.8537659992,50.9445026083
3130,21.1053016248,48.2742103396
3132,35.9550561798,42.6309492445
3134,9.41861293079,59.8156508117
3135,51.7539220871,24.65344007
3139,7.05168616599,58.0233766006
3141,21.0550706727,52.8553364779
3144,66.0303251735,18.0272132841
3146,23.8999983912,44.5098559811
3148,49.097286989,32.3148043206
3154,6.04031149794,57.4236024452
3156,8.80047957423,62.9485254302
3158,9.40203389831,51.4609037989
3159,19.7183098592,49.6236425449
3160,5.46175637394,52.8375746243
3167,71.7702279839,19.3060287022
3168,45.6102783726,35.7160067932
3169,8.22884012539,61.3462058156
3170,24.2293794704,46.3628754544
3171,10.5802758262,50.8807235726
3172,46.9009009009,38.5186579683
3177,35.2981969487,40.892901143
3180,40.1608679386,46.4767212353
3181,14.1524683099,54.8677673321
3183,56.3106796117,26.2949447606
3187,54.8340548341,24.9593312435
3190,12.749815093,54.5810005777
3192,6.51533994829,55.8977330611
3196,27.1972357972,48.018657974
3198,6.43651857608,62.8830121925
3202,17.314168035,46.8696088602
3206,17.6391382406,51.3250671702
3213,16.5180716459,48.405089111
3214,12.5945883018,59.9477468271
3215,12.7459084146,49.6978753969
3223,10.2939202792,43.2192643828
3224,9.80631139958,54.6388093197
3226,40.3846153846,36.7474535809
